,ID,RA,Dec,M,Axis_maj,Axis_min,R_eff,PA,Area,V_cen,V_RMS,V_RMS_dendro,V_disp,V_disp_nt,V_grad_abs,V_grad_PA,j,M_vir,virial,m_lin,m_lin_vir,virial_lin,id_unresolved,id_resolvedLeaves,id_resolvedBranches,id_SCIMES,abundance_pNH3,count_c2d,count_SCUBA2,Tkin,Tdust
212,212,246.816810905,-24.42178923,0.341825827019,0.00584490811775,0.00384497760067,0.00474062662427,103.499490491,0.000299921455596,3.48593862587,0.180645960135,0.073014233582,0.249415485155,0.16716914925,4.86513100307,233.408279285,4.37346880198e-05,0.274195742318,0.802150453959,24.8353028773,28.9197783384,1.16446247832,True,False,False,112,5.10158212962e-09,0,0,9.60155484209,19.8376305504
213,213,246.58190788,-24.4184209471,1.84726879332,0.00995718571309,0.00499099267207,0.00704955608025,70.2381615212,0.000599842911193,3.07143033905,0.658788603187,0.227606477891,0.713764798991,0.649648308636,9.44284567414,36.5256820241,0.000187709573469,3.33925934556,1.80767377094,78.7835891768,236.84181724,3.00623289335,False,True,False,228,5.13317123655e-09,0,1,24.4973421098,24.0110280344
214,214,246.836818783,-24.4124011798,106.084383445,0.0232089004352,0.0132050144862,0.017506395016,126.426891507,0.00468627274369,3.04991432055,0.184797247526,0.169984042929,0.234820783989,0.175565199619,6.09866269722,258.219927793,0.000747632294812,0.897527821424,0.0084605084394,1941.06092578,25.6342845173,0.0132063265902,False,True,False,112,1.95389719697e-10,0,0,6.81465015783,18.6220096471
215,215,246.633717657,-24.4096894018,3.27247997497,0.00586588352282,0.00522895727111,0.00553827177901,128.792387841,0.000487372365344,3.45876143399,0.199193747129,0.0666673021143,0.305837750861,0.176470851175,1.417183219,317.05616219,1.73873950068e-05,0.481653338656,0.147182975095,236.911334237,43.4840829301,0.183545810799,False,True,False,99,2.43003017473e-09,0,0,17.4851732013,26.4114446003
216,216,246.752738194,-24.3894008846,0.237545264132,0.00482788165983,0.00321192604299,0.00393786729534,66.3089974981,0.000262431273647,3.46763994793,0.221063683942,0.0706975604393,0.29492555141,0.206950943393,5.456603568,278.719532699,3.3845781542e-05,0.318466683516,1.34065684146,20.8945025581,40.4364418137,1.93526702544,True,False,False,90,3.33327322518e-09,0,0,12.3730269033,20.7886158208
217,217,246.537102908,-24.3608518094,0.316467126506,0.00747852854892,0.00250345619045,0.00432691213122,72.8786410748,0.000262431273647,3.21507132406,0.500472132024,0.156457952644,0.576874562026,0.487264328089,5.0582083752,303.146601453,3.78802519882e-05,1.33881010523,4.23048712837,17.9702750252,154.707336853,8.60906895615,True,False,False,113,7.41382471624e-09,0,0,26.7225369949,25.1503281973
218,218,246.765162281,-24.4754193729,0.0785814282881,0.00456219864633,0.00241885360779,0.00332194079645,88.3356787943,0.000149960727798,3.32174718659,0.455528835412,0.112170589756,0.481736355203,0.451235418501,12.445948623,359.312635542,5.49378642133e-05,0.716784922965,9.12155630891,7.31455656764,107.886468617,14.7495569443,True,False,False,218,1.48419441881e-08,0,0,7.9744996323,20.9008826932
219,219,246.672866937,-24.4504666675,0.145774588558,0.00427093841224,0.00279196757422,0.00345316109651,158.358081228,0.000187450909748,3.29529782218,0.479582507572,0.129299131183,0.534070496035,0.470367442504,13.0128309606,296.707413884,6.20676723042e-05,0.915782080736,6.28217914927,14.4944183269,132.600544131,9.14838671965,True,False,False,85,2.18078354099e-08,0,0,17.9310251181,21.7624316372
220,220,246.545062771,-24.3548413849,0.0671318700337,0.00483491690356,0.0,0.0,90.0,0.000112470545849,3.22048428563,0.653199501086,0.166317956302,0.673647897886,0.649899516833,8.59098976826,90.0,0.0,0.0,0.0,5.89633305505,210.966768568,35.7793168395,True,False,False,113,3.79880812193e-09,0,0,8.80836440949,24.0155584782
221,221,246.529944748,-24.3468721949,0.200423662028,0.00456019914597,0.00245503823159,0.00334596223036,68.679616814,0.000187450909748,3.13265236911,0.542176910449,0.163820673056,0.604087372273,0.531703163834,14.816511837,128.017872395,6.63510854879e-05,1.13526873507,5.66434483626,18.6641175095,169.647571746,9.08950405291,True,False,False,199,1.10995779335e-08,0,0,23.0390111955,23.9603431486
222,222,246.547112123,-24.4107620867,0.109600339233,0.00498395941518,0.00181547896206,0.00300803481795,148.527958581,0.000149960727798,3.04335202759,0.82496385201,0.215139734627,0.873087524166,0.817076434669,13.9394237858,179.878255877,5.0451087349e-05,2.1319477289,19.4520176107,9.33855491944,354.375507254,37.9475743636,True,False,False,222,1.51706641476e-08,0,1,26.5292283291,24.6828151039
223,223,246.611230978,-24.3655935703,12.8198312541,0.0100618403806,0.00737973308414,0.00861705845078,127.299773467,0.00116219564044,3.2231949965,0.249170293172,0.109267602005,0.349742403648,0.229214319357,2.23931204166,351.893699663,6.65108785446e-05,0.98001731371,0.0764454144741,541.062159023,56.8649568358,0.105098750462,False,True,False,99,1.34729560681e-09,0,2,19.5549232565,23.7456903626
224,224,246.532824564,-24.3366738081,0.599825156634,0.00574199610537,0.00350614382815,0.00448689917494,174.731556706,0.000299921455596,3.09804439545,0.489264095753,0.170488742109,0.550619005162,0.478818566711,6.14827265769,143.083562384,4.95114598223e-05,1.26481449497,2.10863862741,44.3612789474,140.94527709,3.17721401263,True,False,False,199,2.70375606339e-09,0,0,20.7132798004,23.2034734604
225,225,246.573174311,-24.4270978528,0.244789993293,0.00483692713201,0.00290117769354,0.00374603591823,104.612652694,0.000224941091697,2.93427913943,0.6074351974,0.234321169531,0.669780579204,0.596956437819,18.405321167,88.3596449727,0.000103311166659,1.562482519,6.38295094495,21.4914833448,208.551459877,9.70391184876,True,False,False,228,1.1845912869e-08,0,0,25.8513718919,24.751844585
226,226,246.679763992,-24.4578166882,0.338875266151,0.00447502360137,0.00355994588014,0.0039913458674,7.80677413343,0.000299921455596,3.02470656157,0.424416314198,0.136499708284,0.498573064248,0.41143777043,8.20454794433,236.610817419,5.22821422457e-05,0.922476082862,2.72216999883,32.1578361098,115.559527226,3.59351067128,True,False,False,85,1.07984669394e-08,0,0,22.2209398467,21.983126006
227,227,246.558122997,-24.3951647026,0.172900314394,0.00435019741893,0.00265548474296,0.00339880609551,108.883472171,0.000187450909748,3.0477136978,0.559388035816,0.131376496138,0.619192942783,0.549311964268,7.31436397626,115.976717451,3.37978703831e-05,1.2115923227,7.0074616518,16.8783151831,178.237929533,10.5601730741,True,False,False,113,1.42614209347e-08,0,0,22.8829113847,25.3559004548
228,228,246.579600343,-24.4206985586,3.77259577211,0.0135390486661,0.00561610184361,0.00871990115622,51.7514165944,0.000862274184839,3.03507182081,0.645813074585,0.236721693303,0.702817177425,0.63630968692,8.68935406584,89.7834284815,0.000264283840507,4.00474092163,1.06153459409,118.329873537,229.632242951,1.94061090482,False,False,True,228,3.33431692554e-09,0,1,24.9582450403,24.2108649083
