,ID,RA,Dec,M,Axis_maj,Axis_min,R_eff,PA,Area,V_cen,V_RMS,V_RMS_dendro,V_RMS_refit,V_disp,V_disp_dendro,V_disp_refit,V_disp_nt,V_disp_nt_dendro,V_disp_nt_refit,V_grad_abs,V_grad_PA,j,M_vir,M_vir_dendro,M_vir_refit,virial,virial_dendro,virial_refit,m_lin,m_lin_vir,m_lin_vir_dendro,m_lin_vir_refit,virial_lin,virial_lin_dendro,virial_lin_refit,id_unresolved,id_resolvedLeaves,id_resolvedBranches,id_SCIMES,abundance_pNH3,Tkin,Tdust
39,39,83.7321093408,-5.69166996631,351784.309568,0.607597316373,0.170084803125,0.321470169587,23.2137104318,1.0731377013,8.14804468592,,0.841074851822,,,0.869637427701,,,0.836458357978,,0.709600003001,196.584838093,0.0293328970942,,226.045181306,,,0.000642567548235,,245868.501279,,351.580337293,,,0.00142995274085,,False,False,True,39,2.43010502586e-11,15.8631479925,21.2859617844
40,40,83.8100262756,-5.34268928566,6377450.80474,0.205481537166,0.0904170669067,0.136304944496,13.8323947099,0.330335833635,8.99113827461,,1.16839257031,,,1.20189948777,,,1.16299334798,,5.19495281574,60.7427728111,0.0386068900885,,183.073733766,,,2.87064125419e-05,,13180035.7186,,671.559401031,,,5.09527754984e-05,,False,False,True,40,1.04279319951e-12,25.7840639244,43.1333171834
41,41,83.9098255987,-5.0155612085,9.41381230069,0.0270131818921,0.018984760408,0.0226459441419,13.336485917,0.0104364343044,11.5633435018,,0.126902423587,,,0.252401763848,,,0.0925180632766,,1.80038969202,168.594149574,0.00036932386565,,1.34138464751,,,0.142491118865,,147.989896983,,29.6164434369,,,0.200124765545,,False,True,False,8,3.30016513969e-09,15.4541140162,25.7436065153
42,42,83.8373186204,-5.02130877508,5822.85053662,0.173245137856,0.040685142902,0.0839553642762,142.794909642,0.0930203927132,11.0894011467,0.284397927017,0.227694412866,0.724609344853,0.366115091736,0.324041394201,0.760405669464,0.269178412248,0.208373660474,0.718772244439,2.16284980001,43.901886778,0.0060979414866,10.4631353122,8.19648338873,45.1353974808,0.00179690947696,0.00140764104062,0.00775142641854,14273.0525132,62.3136794317,48.8145305508,268.805917703,0.00436582709788,0.0034200484098,0.0188331064749,False,False,True,28,4.06409197049e-10,17.2577556017,21.0129977187
43,43,83.7727335842,-4.92913843798,2021.44092963,0.108900593433,0.0371048317807,0.0635668010848,175.72174313,0.083037716422,11.0822414919,,0.21688596651,,,0.321478118522,,,0.195230673114,,0.462980904326,144.291269184,0.00074831385042,,6.10817288947,,,0.00302169249665,,7882.66526106,,48.0453065534,,,0.00609505858263,,False,True,False,43,4.83195793066e-10,18.2805900975,29.3511250696
44,44,83.7333668155,-5.69148864616,333951.896549,0.611284488178,0.158262774608,0.311036298805,22.9087777258,1.03456827018,8.13739854093,,0.837752143136,,,0.866424359865,,,0.833117221553,,0.704386027336,194.14187189,0.0272579301619,,217.095345456,,,0.000650079690219,,231997.238169,,348.987154056,,,0.00150427288191,,False,False,True,44,2.5561814492e-11,15.8632027761,21.3388405941
45,45,83.7646465691,-5.5350931575,11.8689259194,0.0357996806549,0.0330971179171,0.0344218862358,135.145555842,0.0167890464897,10.4914669145,,0.307804096159,,,0.396116352227,,,0.291360085047,,2.37263897983,39.3002053117,0.00112450394218,,5.02178754936,,,0.423103790811,,140.790886189,,72.9446886634,,,0.518106609299,,False,True,False,45,3.12488121983e-09,20.1817858222,32.6317525106
46,46,83.8494099899,-5.19881813392,4404.30484511,0.118579531205,0.0546599406492,0.0805080749855,23.9128357994,0.104364343044,11.0036852313,0.275923401635,0.278267414542,0.805529616224,0.369937577471,0.371689173438,0.842376430267,0.257895400925,0.260401743934,0.799533787193,2.34329852691,327.79580463,0.00607528275608,10.2441155269,10.3413537231,53.1165653301,0.00232593244272,0.00234801043225,0.0120601473327,15772.8407342,63.6216648375,64.2255682116,329.88346411,0.0040336212043,0.00407190875087,0.0209146513091,False,False,True,27,7.5074000046e-10,19.7127594266,27.4575742282
47,47,83.7540258164,-4.97532973272,110.148686504,0.0695379239048,0.0217929715623,0.0389286269749,128.099436607,0.0299480288735,10.7818286789,,0.283495019101,,,0.363181163994,,,0.268704524994,,3.05657537757,322.071959954,0.00185282018856,,4.7741256751,,,0.0433425565625,,672.66662181,,61.3189578735,,,0.0911580207571,,False,True,False,22,1.82079317897e-09,16.7295675585,25.9530592275
48,48,83.8419281449,-5.17415706026,33.8261062853,0.0375847310111,0.0155303696055,0.0241599827012,36.2770404048,0.0131589823838,11.5147763809,0.185886992451,0.0938386192685,0.265790243064,0.304191395655,0.258426232597,0.358640327537,0.159263368417,,0.2479017948,0.521083337675,71.3985887101,0.000121663530683,2.07858887474,1.50019578291,2.88930236152,0.0614492503869,0.0443502355917,0.0854163449127,382.193096959,43.0171846654,31.0471203862,59.7952075805,0.112553536439,0.0812341212679,0.156452871745,False,True,False,27,8.73244076539e-09,18.8226814365,27.7548369291
