,ID,RA,Dec,M,Axis_maj,Axis_min,R_eff,PA,Area,V_cen,V_RMS,V_RMS_dendro,V_RMS_refit,V_disp,V_disp_dendro,V_disp_refit,V_disp_nt,V_disp_nt_dendro,V_disp_nt_refit,V_grad_abs,V_grad_PA,j,M_vir,M_vir_dendro,M_vir_refit,virial,virial_dendro,virial_refit,m_lin,m_lin_vir,m_lin_vir_dendro,m_lin_vir_refit,virial_lin,virial_lin_dendro,virial_lin_refit,id_unresolved,id_resolvedLeaves,id_resolvedBranches,id_SCIMES,abundance_pNH3,Tkin,Tdust
31,31,52.2208142251,31.1459618443,25.1512355725,0.032650035516,0.0148074090956,0.021987779171,169.31544603,0.00608484105592,7.9376428716,,0.179193965953,,,0.279301401835,,,0.157593962702,,3.38656632992,218.803217507,0.000654911038778,,1.59479816059,,,0.0634083425443,,327.128169056,,36.2655579764,,,0.110860394814,,False,True,False,38,3.5444057265e-11,14.9010311286,14.223947507
32,32,52.1692678549,31.1881507537,1.25891334543,0.0130129859564,0.00860741261269,0.0105833897901,69.7636733618,0.00178965913409,7.14967204892,0.399699767323,0.494409603145,1.90758237057,,,,,,,32.1763269684,195.527009641,0.00144160420722,,,,,,,41.0829056655,,,,,,,False,True,False,32,0.0,,15.1740928581
33,33,52.2513055903,31.3417842447,1138.68052023,0.0647783517306,0.0332605163575,0.0464172535524,43.8182695967,0.0218338414359,7.88243114469,0.247583300296,0.182262923611,0.528971797454,0.331008858073,0.285463039395,0.572783149228,0.231618546601,0.159904452306,0.521690351689,1.13974417238,114.738560249,0.000982259532345,4.72864597988,3.51687829885,14.1591777791,0.00415274161267,0.00308855577695,0.012434723812,7464.73292044,50.936296506,37.8833087882,152.520632906,0.00682359262533,0.00507497176281,0.0204321620788,False,False,True,17,3.53683754539e-10,15.6706385804,16.0833313328
34,34,52.2896111705,31.2465147125,837.218760222,0.0542839611001,0.0230653373568,0.0353847124594,142.863512462,0.0146752048996,7.71786279106,0.366543232364,0.322748506492,2.08587994946,0.417010052342,0.379091072179,2.095337349,0.357891879474,0.312888565858,2.08437708195,9.95870988504,56.7511122908,0.00498763212757,5.72119628013,4.72803750274,144.44473217,0.00683357391396,0.00564731433094,0.172529258819,6549.52337906,80.8427691293,66.809042297,2041.06126814,0.0123433056805,0.010200596048,0.311635083961,False,True,False,11,7.08645238863e-10,12.8377675369,13.547252133
35,35,52.1333446322,31.2541074714,212.733555463,0.0745017631181,0.0190448713062,0.037667976992,16.7590112165,0.018791420908,7.72514620807,0.158104309193,0.249351214935,0.680375405024,0.24551311727,0.312179029654,0.705826047924,0.139303257809,0.237874869292,0.676253737005,2.78459877312,353.096949873,0.00158040069405,2.11105635081,3.41316967014,17.4480054508,0.00992347608825,0.0160443408315,0.0820181161021,1212.5836943,28.0218971045,45.3059859157,231.602634972,0.0231092478285,0.0373631825403,0.19099929849,False,True,False,7,7.86688617615e-10,11.4535506074,13.9664557986
36,36,52.2580531374,31.3455020195,364.784623017,0.0308153997705,0.0281866068206,0.0294717077441,149.093936266,0.0110958866314,7.91624361913,0.267851046037,0.164750013123,0.532539228901,0.34640765316,0.274584497248,0.576066063593,0.253172406533,0.139623248032,0.525309541971,2.29345190661,196.752077686,0.0007968200115,3.28820122664,2.06602445575,9.09343597327,0.00901408946312,0.0056636829663,0.0249282327146,5027.02439438,55.7857260122,35.0509796326,154.273991386,0.0110971663624,0.0069725103526,0.0306889283367,False,True,False,17,6.65756627187e-10,15.6656733121,16.7750508235
37,37,52.1561078443,31.0930506696,3823.9345262,0.0934695242772,0.0439472407054,0.0640915570261,53.6928332666,0.0762394791124,6.96170514479,,0.304877211977,,,0.354377962968,,,0.296273396498,,3.2999961116,88.892842197,0.00542219415128,,7.48363100728,,,0.00195704998503,,17373.3148911,,58.3823467125,,,0.00336046097584,,False,True,False,37,1.73276987002e-10,10.5944976104,14.0801154432
38,38,52.2223126367,31.1567099068,81.1058209886,0.0646117915107,0.019108729692,0.035137576167,6.52166558411,0.011811750285,7.87468113377,,0.19035980111,,,0.282305542769,,,0.171315012426,,1.82425778125,221.817906342,0.00090092740706,,2.60368678531,,,0.0321023417749,,533.067883472,,37.0498917303,,,0.0695031399923,,False,False,True,38,5.18322767252e-11,14.1091357823,14.5814035314
39,39,52.3447335622,31.5037369902,16733.6274308,0.24500030457,0.0958980378894,0.153280946274,2.21699309494,0.180934538457,7.50463611669,,0.201319093163,,,0.272317538143,,,0.18761575724,,0.708974290939,95.5719760869,0.00666295413767,,10.5686015776,,,0.000631578635375,,29004.5243001,,34.474609645,,,0.00118859420993,,False,False,True,28,3.8770091649e-11,10.9171468559,15.5192681867
40,40,52.2244510889,31.1717517627,11.5880903913,0.0305720943199,0.0159911557671,0.0221107015356,40.1249123715,0.00501104557546,7.79138091405,0.443728226614,0.164185450424,0.733573238025,0.48561225945,0.25667370252,0.759640851311,0.436721294164,0.144179096311,0.729356185432,3.63860493275,303.732038576,0.000711541016277,4.84797012691,1.35438894893,11.8630749548,0.418357983345,0.116877665189,1.02372992912,160.964075441,109.629495905,30.627453108,268.265458147,0.68108051815,0.190275084823,1.66661696041,False,True,False,38,2.85848436778e-10,12.636836914,15.0339896496
41,41,52.3447386868,31.4902896105,9539.98662552,0.195884100823,0.0960265159034,0.137149800302,5.10366583741,0.132076844096,7.52610819826,,0.176444562843,,,0.25496135526,,,0.16051207194,,0.644655103064,70.8789943978,0.00485040245862,,8.28937956488,,,0.00086890892936,,20681.9200269,,30.2201663678,,,0.00146118766191,,False,False,True,28,6.05208215494e-11,10.996732985,15.5284265104
42,42,52.3446645726,31.4720372766,5043.26861639,0.137509118497,0.0939284947684,0.113648689026,23.0024190779,0.0946729681935,7.52301440849,0.11615527884,0.176426711267,0.476473743236,0.218835126704,0.255974897843,0.511296383588,0.0896683644964,0.160233427341,0.470718169165,0.836665066643,35.2012645661,0.00432255460544,5.06030423861,6.92368523351,27.6240913089,0.00100337789309,0.00137285672451,0.0054774182004,15574.8143375,22.2629239368,30.4609111325,121.532819893,0.00142941825529,0.001955780048,0.00780316331606,False,False,True,28,8.51603868765e-11,11.1668997452,15.8069010805
43,43,52.2306700466,31.3239246006,27.8416488193,0.0201586680754,0.012232953429,0.0157035043145,32.1715873774,0.00429518192182,7.80361616203,0.191031652424,0.102034799608,0.263412934928,0.290267924755,0.24119178312,0.342269996057,0.170067951576,0.0533021224399,0.24862902126,1.42562778619,85.7555996454,0.000140623952063,1.23019172884,0.849375487342,1.71045781027,0.0441853044273,0.030507370194,0.0614352196372,586.509962111,39.1693377541,27.0441383761,54.4610227124,0.0667837552378,0.0461102796596,0.0928560915085,False,True,False,17,2.49135595261e-09,15.506041944,14.6339643885
44,44,52.3318085121,31.3931608105,49.1921780017,0.0258111185893,0.0178194804081,0.0214462286198,19.1453933106,0.00805346610342,7.50512658671,,0.163342800638,,,0.269900281116,,,0.139154635501,,1.69450479116,331.025211077,0.00031174870284,,1.45256552912,,,0.0295283841482,,809.34092484,,33.8652906035,,,0.0418430473044,,False,True,False,28,4.05068028658e-10,14.9875488483,21.1600863001
45,45,52.1322629909,31.19404667,982.353598797,0.107303330592,0.0266032131738,0.0534285820326,21.0224498759,0.0422359555646,7.25114959081,,0.153107224082,,,0.239894087002,,,0.134298394161,,1.39634693098,322.221550987,0.00159441225181,,2.85884667404,,,0.00291020125293,,3887.73732578,,26.7539074151,,,0.00688161395,,False,True,False,7,3.24008388226e-10,11.0729419073,14.8460575037
46,46,52.3300091555,31.4639991846,728.924276454,0.120308768512,0.0295503497133,0.0596252143233,169.019587814,0.03149800076,7.49515014526,0.115660091756,0.119941415743,0.408279587464,0.219832623708,0.222114990111,0.449044927776,0.088532922431,0.0940572418246,0.401438716455,1.52119647953,276.605685073,0.00216324251275,2.67912124459,2.73504086836,11.1786065834,0.00367544521582,0.00375216048732,0.0153357583833,2572.92667197,22.4663447754,22.9352707525,93.7405987575,0.00873182474267,0.0089140786647,0.0364334513605,False,True,False,28,3.45131725448e-10,11.3462238305,16.0480557752
47,47,52.3666966665,31.4747992252,65.9646444302,0.0437659976225,0.0149874664732,0.0256113533816,42.3968194519,0.0107379548046,7.52674503037,0.116987252981,0.108014055686,0.274798424653,0.214244115949,0.209479259318,0.328220502179,0.0926296555432,0.0810016786972,0.26534583079,1.45162396717,354.449194702,0.000380872115715,1.09302089286,1.04494327757,2.56532307905,0.0165697989021,0.0158409597535,0.0388893641618,640.05407858,21.3386008262,20.4000011637,50.0817555565,0.0333387467409,0.0318723086789,0.0782461314325,False,True,False,28,1.4603236406e-09,10.4584361353,14.9385062586
48,48,52.3424873936,31.5560305872,221.09548497,0.0439192688378,0.0220398630984,0.0311122913423,78.0344318005,0.0189703868214,7.5199410624,0.125147817679,0.113006284514,0.189739095907,0.22024169033,0.213576324131,0.26238397513,0.102256428517,0.0869759808381,0.175485969293,1.33506261648,294.662367809,0.000516922719618,1.40316643904,1.31952110445,1.9915203122,0.00634642737831,0.00596810515887,0.0090075123536,2137.79988032,22.5500337407,21.2057847161,32.0053622905,0.0105482435228,0.00991944330769,0.0149711685294,False,True,False,28,6.15699090254e-10,10.6629336529,13.9790214591
49,49,52.2543043489,31.1742445168,14.2687245808,0.0222449274305,0.0146652333012,0.0180617565739,58.5076256492,0.00501104557546,7.35876369213,0.216739584557,0.107161677748,0.410522332076,0.297013607878,0.229618511729,0.458006136295,0.201096115638,0.0703365153298,0.402482527998,1.88219024766,270.1901412,0.000245608549217,1.48146299525,0.885425262456,3.52274094047,0.103825887651,0.0620535673977,0.246885481636,272.393310489,41.0110442243,24.5110507063,97.5193339045,0.150558191575,0.0899840405854,0.358009283448,False,True,False,49,3.03567761323e-10,13.3888906893,14.6306686031
50,50,52.1371346084,31.0136660478,2.18797416354,0.0150874106969,0.0108167709056,0.0127748606673,172.560852458,0.00214759096091,7.07651543477,0.191333370135,0.202127733347,0.814232959815,,,,,,,3.84596629971,340.980865598,0.000251060164985,,,,,,,61.5842636252,,,,,,,False,True,False,50,0.0,,15.2099338184
