,ID,RA,Dec,M,Axis_maj,Axis_min,R_eff,PA,Area,V_cen,V_RMS,V_RMS_dendro,V_RMS_refit,V_disp,V_disp_dendro,V_disp_refit,V_disp_nt,V_disp_nt_dendro,V_disp_nt_refit,V_grad_abs,V_grad_PA,j,M_vir,M_vir_dendro,M_vir_refit,virial,virial_dendro,virial_refit,m_lin,m_lin_vir,m_lin_vir_dendro,m_lin_vir_refit,virial_lin,virial_lin_dendro,virial_lin_refit,id_unresolved,id_resolvedLeaves,id_resolvedBranches,id_SCIMES,abundance_pNH3,Tkin,Tdust
32,32,52.1692678549,31.1881507537,4.56272667298,0.0121739596514,0.0140722897404,0.013088754238,69.7636733618,0.00273726827825,7.14967204892,0.399699767323,0.762409432089,-9.39486310682,,,,,,,32.1763269684,195.527009641,0.00220492125626,,,,,,,159.160344829,,,,,,,True,False,False,32,0.0,,15.1740928581
33,33,52.2513055903,31.3417842447,2269.12332789,0.0640015582475,0.0474235973557,0.0550925051933,43.8182695967,0.0307578740382,7.88243114469,0.247583300296,0.24782654723,0.532939575009,0.331008858073,0.33119083781,0.576449446308,0.231618546601,0.231878541603,0.525713088248,1.13974417238,114.738560249,0.00138373336902,5.61241635956,5.61858916601,17.0213147515,0.0024733853337,0.00247610568229,0.00750127352808,15056.0077183,50.936296506,50.9923187038,154.479404156,0.00338312104104,0.00338684196088,0.0102603164827,True,False,False,17,1.77483875232e-10,15.6706385804,16.0833313328
34,34,52.2896111705,31.2465147125,3886.68233792,0.0620547961541,0.0363848606361,0.0475168928895,142.863512462,0.026463598639,7.71786279106,0.366543232364,0.457722547289,-1117.64883919,0.417010052342,0.499052475056,1117.64885688,0.357891879474,0.450824341068,1117.64883639,9.95870988504,56.7511122908,0.00899412960065,7.68279440321,11.0031894546,55187016.9611,0.00197669727939,0.0028309978789,14199.0037165,26597.8155193,80.8427691293,115.781870252,580709444.634,0.00303945145686,0.00435305937692,21832.9751258,True,False,False,11,1.52647177396e-10,12.8377675369,13.547252133
35,35,52.1333446322,31.2541074714,404.285126858,0.0931168131251,0.0236667472447,0.0469443508898,16.7590112165,0.0291864788949,7.72514620807,0.158104309193,0.318406520614,-5.50896312059,0.24551311727,0.369678820783,5.51216421945,0.139303257809,0.309501433632,5.50845559927,2.78459877312,353.096949873,0.0024546484126,2.63093954055,5.96500218775,1326.19004105,0.00650763376083,0.0147544438107,3.28033348978,1843.74958855,28.0218971045,63.5326942931,14125.1291786,0.0151983204653,0.0344584181538,7.66108872179,True,False,False,7,4.13953063197e-10,11.4535506074,13.9664557986
36,36,52.2580531374,31.3455020195,1140.36005685,0.0459354454808,0.0550474110812,0.0502854586394,149.093936266,0.0323025076662,7.91624361913,0.267851046037,0.248726262173,0.601870098404,0.34640765316,0.331841577864,0.640704061684,0.253172406533,0.232845094562,0.595482745275,2.29345190661,196.752077686,0.00231971408731,5.61042163611,5.14851691117,19.1926745251,0.00491986859978,0.00451481694774,0.0168303637171,10542.3235403,55.7857260122,51.1929,190.837222573,0.00529159684757,0.00485594089426,0.0181020077636,True,False,False,17,2.12965877585e-10,15.6656733121,16.7750508235
37,37,52.1561078443,31.0930506696,3908.93012221,0.0906323167394,0.0439874150429,0.0631401720992,53.6928332666,0.0739928572975,6.96170514479,,0.302508377449,0.32752011327,,0.352342084743,0.37403616249,,0.293835208096,0.319526580562,3.2999961116,88.892842197,0.00526241315846,,7.28807661035,8.21317497251,,0.00186446837945,0.00210113118315,18315.4292422,,57.7134680509,65.0392190855,,0.00315108465588,0.00355106168823,True,False,False,37,1.69509260201e-10,10.5944976104,14.0801154432
38,38,52.2223126367,31.1567099068,-52827.8761586,0.00308147284567,0.0326080783138,0.0100240165539,6.52166558411,0.000961289518999,7.87468113377,,0.670618489757,0.871483148639,,0.70227396677,0.896070557468,,0.665463100711,0.867522252144,1.82425778125,221.817906342,7.33212312222e-05,,4.59656115627,7.48349235497,,-8.70101448423e-05,-0.000141658020332,-7280263.22663,,229.277412479,373.278132309,,-3.14930113571e-05,-5.12726148339e-05,True,False,False,38,-7.9577292581e-14,14.1091357823,14.5814035314
39,39,52.3447335622,31.5037369902,17689.083145,0.244944230211,0.0982388746574,0.155122678967,2.21699309494,0.185308663591,7.50463611669,,0.209284749667,0.407756646582,,0.278258100963,0.447093890744,,0.196138730332,0.401168017076,0.708974290939,95.5719760869,0.00682403225693,,11.167322511,28.8304151443,,0.000631311550713,0.001629842254,30667.6420367,,35.9951316769,92.9277889486,,0.0011737169631,0.00303015761164,True,False,False,28,3.66759692288e-11,10.9171468559,15.5192681867
40,40,52.2244510889,31.1717517627,154.219738466,0.0228557628387,0.0368362264685,0.0290158586989,40.1249123715,0.0086296695026,7.79138091405,0.443728226614,0.452408425939,1.07583844018,0.48561225945,0.493556391201,1.09377917187,0.436721294164,0.445538027045,1.07296742684,3.63860493275,303.732038576,0.00122536578755,6.36198792482,6.57184204238,32.2754907526,0.0412527474635,0.0426134949246,0.209282489217,2865.40831821,109.629495905,113.245692822,556.16983608,0.0382596418138,0.0395216598286,0.194097934506,True,False,False,38,2.14786872066e-11,12.636836914,15.0339896496
41,41,52.3447386868,31.4902896105,11824.4422534,0.197192404532,0.107189169869,0.14538531613,5.10366583741,0.1484148694,7.52610819826,,0.203075801469,0.448439741555,,0.274066397176,0.484737878368,,0.189396997399,0.442413430275,0.644655103064,70.8789943978,0.00545040163824,,10.153370992,31.7623472192,,0.000858676525662,0.00268616028888,25464.3595576,,34.9188324596,109.235059168,,0.00137128257165,0.00428972340423,True,False,False,28,4.88283350516e-11,10.996732985,15.5284265104
42,42,52.3446645726,31.4720372766,7150.19079753,0.162894115496,0.109991887586,0.133854515202,23.0024190779,0.131329769963,7.52301440849,0.11615527884,0.222549384053,0.532855967406,0.218835126704,0.289698105309,0.564209398962,0.0896683644964,0.209944266727,0.527715689353,0.836665066643,35.2012645661,0.00599622165457,5.95998578107,10.4448561641,39.6179306382,0.000833542201858,0.00146078006305,0.00554082146338,18640.3692426,22.2629239368,39.0157035356,147.988771908,0.0011943392133,0.00209307568042,0.00793915452974,True,False,False,28,6.00664679665e-11,11.1668997452,15.8069010805
